iter	MAE
158	0.06305454923
159	0.06299260264
160	0.06293676583
161	0.06286106665
162	0.06282261435
163	0.06274730805
164	0.06270878395
165	0.06261922145
166	0.06256207127
167	0.0625062962
168	0.06222502126
169	0.06218023084
170	0.06211450057
171	0.06188099337
172	0.06183405365
173	0.06175936165
174	0.06155768961
175	0.06150828947
176	0.0614290403
177	0.06137857478
178	0.06120149098
179	0.06107065095
180	0.0610450422
181	0.06098617391
182	0.06095945885
183	0.06091850834
184	0.06086074743
185	0.06081359025
186	0.06076797309
187	0.06066920271
188	0.06058641392
189	0.06053546325
190	0.06049124084
191	0.06044381082
192	0.0602526268
193	0.0602168176
194	0.06000999047
195	0.05995999118
196	0.05989224949
197	0.05981958268
198	0.0597620322
199	0.05967406235
200	0.0595112344
201	0.05935641116
202	0.05931662181
203	0.05922791314
204	0.05916548375
205	0.05910882717
206	0.05904268749
207	0.05900941004
208	0.05895651011
209	0.0588891164
210	0.05882928284
211	0.05875881211
212	0.05871372023
213	0.05866919441
214	0.0586136272
215	0.05857637294
216	0.05852232456
217	0.05846425671
218	0.05842438138
219	0.05835973407
220	0.05832379567
221	0.05828370842
222	0.05826139885
223	0.05822650092
224	0.05819797693
225	0.05817312451
226	0.05814854873
227	0.05810142948
228	0.05805686039
229	0.05802587826
230	0.05800496552
231	0.05797893465
232	0.05794410541
233	0.05790249822
234	0.05786121318
235	0.05783152847
236	0.05781310835
237	0.05779211078
238	0.05777613651
239	0.0577474466
240	0.05772076979
241	0.05768364935
242	0.05762912786
243	0.05749246166
244	0.0574448112
245	0.05739701469
246	0.05736322107
247	0.05730612102
248	0.05725842028
249	0.05722921819
250	0.05718128523
251	0.05712080678
252	0.05708885929
253	0.05705531392
254	0.05702853377
255	0.0569728243
256	0.05692909363
257	0.05688739407
258	0.0568406533
259	0.05679700141
260	0.05675945892
261	0.05671968145
262	0.05668289697
263	0.05664385311
264	0.05659673434
265	0.0565668259
266	0.0565249322
267	0.05650241326
268	0.05647507744
269	0.05644935951
270	0.05642929174
271	0.05640560172
272	0.05638571726
273	0.05634552229
274	0.0563002999
275	0.05626625442
276	0.05622082667
277	0.05617410029
278	0.05612871424
279	0.05611218297
280	0.05606737934
281	0.05601814989
282	0.05597644851
283	0.05592576466
284	0.05588439844
285	0.05585517464
286	0.0558038016
287	0.05577661998
288	0.05575795322
289	0.05569367151
290	0.05564328102
291	0.05561734812
292	0.05559889486
293	0.0555805917
294	0.05554439214
295	0.05550884674
296	0.05547679589
297	0.05544403062
298	0.05541965051
299	0.05540558645
300	0.0553921434
301	0.05536789372
302	0.0553376998
303	0.05531567727
304	0.05528319904
305	0.05524026057
306	0.05520870711
307	0.05516462935
308	0.05512411174
309	0.05507641735
310	0.05502467053
311	0.05497261573
312	0.05493749122
313	0.05491529928
314	0.05487236402
315	0.05483408192
316	0.0548066115
317	0.05476012926
318	0.05473186173
319	0.0547033903
320	0.05467569642
321	0.05465359539
322	0.05462861218
323	0.0546068187
324	0.05457348428
325	0.05454612488
326	0.054501762
327	0.0544828305
328	0.05444884556
329	0.05441715913
330	0.05438792558
331	0.0543626676
332	0.05434722113
333	0.05432343669
334	0.05428185709
335	0.0542484699
336	0.05421912677
337	0.05418318567
338	0.0541433179
339	0.0541039076
340	0.05407655417
341	0.05404649731
342	0.05402168547
343	0.05398678608
344	0.05396887669
345	0.05392683358
346	0.05388814901
347	0.05387608446
348	0.05383293979
349	0.05381032208
350	0.05376852857
351	0.05372741971
352	0.0536812449
353	0.05365551973
354	0.0536311241
355	0.05359106448
356	0.05355991839
357	0.05351967293
358	0.05348751235
359	0.05345323791
360	0.05342207193
361	0.05341101526
362	0.05340369841
363	0.05339269409
364	0.05333865108
365	0.05329587129
366	0.05325567267
367	0.05322471087
368	0.05319702898
369	0.0531754257
370	0.05305775137
371	0.05302184281
372	0.0529796232
373	0.05295475297
374	0.05292378979
375	0.05289184124
376	0.0528405598
377	0.05280483886
378	0.0527682202
379	0.05274727041
380	0.05272452089
381	0.05269918031
382	0.05264497796
383	0.0526253176
384	0.05260672405
385	0.05257752601
386	0.0525465173
387	0.05250053939
388	0.05247251999
389	0.05245275385
390	0.05243804993
391	0.05240559855
392	0.05238713301
393	0.05236223188
394	0.05235477025
395	0.05232676616
396	0.05230356026
397	0.05229401342
398	0.05226974233
399	0.05224950477
400	0.05224248109
401	0.05223624295
402	0.05223147546
403	0.0522115023
404	0.05219270811
405	0.05217566553
406	0.05215566416
407	0.05212016199
408	0.05210900949
409	0.0520916814
410	0.05206637107
411	0.05202853711
412	0.0519944827
413	0.05196099905
414	0.05194236611
415	0.05184853856
416	0.05182336564
417	0.05181775927
418	0.05179419478
419	0.05176483595
420	0.05174872543
421	0.05171509454
422	0.05168430565
423	0.05164955638
424	0.05162038852
425	0.05158945628
426	0.05155756458
427	0.05152646027
428	0.05150377978
429	0.051477099
430	0.05145795255
431	0.05144825336
432	0.05144049812
433	0.05142647987
434	0.05142556187
435	0.05141508928
436	0.05139051993
437	0.05136045397
438	0.05135134271
439	0.0513170489
440	0.05129310196
441	0.05126551324
442	0.05125969435
443	0.05125406327
444	0.05124905827
445	0.0512446807
446	0.05124138921
447	0.05123902457
448	0.05123697585
449	0.05123553491
450	0.05122688102
451	0.05118676303
452	0.05116266158
453	0.05114053455
454	0.05112682708
455	0.05110005261
456	0.0510766832
457	0.05105994466
458	0.05104093489
459	0.05103725941
460	0.05103452707
461	0.05102262941
462	0.05100766275
463	0.05099955463
464	0.05096998086
465	0.05095685957
466	0.05094819207
467	0.05094060706
468	0.05092876771
469	0.05092089361
470	0.05091211887
471	0.05088784644
472	0.05088204093
473	0.05087605504
474	0.05086954631
475	0.05084866435
476	0.05083245506
477	0.05081801263
478	0.05079858264
479	0.05078596983
480	0.05076955065
481	0.05076353441
482	0.05072781999
483	0.0507164463
484	0.05070376777
485	0.05070214074
486	0.05069110082
487	0.05068101454
488	0.05063001595
489	0.05062172935
490	0.05059672737
491	0.05058136176
492	0.05056950324
493	0.05055492139
494	0.05054010669
495	0.05053494738
496	0.05052191845
497	0.05050589862
498	0.05049710732
499	0.05047433163
500	0.05046677318
501	0.05045557079
502	0.05043180311
503	0.05042132838
504	0.05040236144
505	0.05038816669
506	0.05035508821
507	0.05034605697
508	0.05033839233
509	0.05032962626
510	0.05031614068
511	0.0503024813
512	0.05028312012
513	0.05027191294
514	0.05025392925
515	0.05024209726
516	0.05022401754
517	0.05019576506
518	0.05015717218
519	0.05012863929
520	0.05010896322
521	0.05009026161
522	0.05006661521
523	0.05004606818
524	0.05002239481
525	0.0500158426
526	0.0499935717
527	0.04997754468
528	0.04996497472
529	0.04994920539
530	0.04993293261
531	0.04992860178
532	0.04989414587
533	0.04987816816
534	0.04985793867
535	0.04984409825
536	0.04981256782
537	0.04978803406
538	0.04977637141
539	0.04975895749
540	0.04973051404
541	0.04972037892
542	0.04971011913
543	0.04970937841
544	0.04969228226
545	0.04968462687
546	0.04968329951
547	0.04967950874
548	0.04966768228
549	0.04966071988
550	0.04964637338
551	0.04965352246
552	0.04963754435
553	0.04962814725
554	0.04961298838
555	0.04960951063
556	0.04960658167
557	0.04959342438
558	0.04956830169
559	0.04955685186
560	0.04954659463
561	0.04954275765
562	0.049536632
563	0.04952872744
564	0.04951490894
565	0.04950077334
566	0.04948930212
567	0.04947738857
568	0.04946894554
569	0.04946252011
570	0.04946029618
571	0.04943566067
572	0.04943151541
573	0.04942760802
574	0.0494198662
575	0.04940714283
576	0.04940187088
577	0.04939513227
578	0.04939278826
579	0.04939066746
580	0.04935573048
581	0.04932574471
582	0.04930908723
583	0.04927094865
584	0.04925216921
585	0.04923911962
586	0.04921992645
587	0.0492026376
588	0.0491715783
589	0.04915393566
590	0.04913207469
591	0.04910317144
592	0.04907671328
593	0.04906419599
594	0.04904745852
595	0.04902789631
596	0.04901454685
597	0.04895823432
598	0.04894680637
599	0.04893610489
600	0.04889699579
601	0.0488822432
602	0.04887193272
603	0.04886440395
604	0.0488626554
605	0.04885096424
606	0.04884629218
607	0.04883437913
608	0.04882059508
609	0.04880950047
610	0.04879258993
611	0.04878134906
612	0.04877714654
613	0.04876725662
614	0.04876644146
615	0.04875562174
616	0.04874576429
617	0.04875063157
618	0.04873938515
619	0.0487287029
620	0.04871898627
621	0.04872724946
622	0.04873512253
623	0.04874262556
624	0.04874976381
625	0.04875656868
626	0.04876303909
627	0.04876920772
628	0.04877508078
629	0.04878071487
630	0.04878103093
631	0.04877984929
632	0.04877961927
633	0.04877637069
634	0.04877181223
635	0.04876794831
636	0.04876432111
637	0.04876088289
638	0.04875763344
639	0.04875564143
640	0.04875265043
641	0.04874982226
642	0.0487471453
643	0.04874460364
644	0.04874303893
645	0.04874070165
646	0.0487385317
647	0.04873651661
648	0.04872938462
649	0.04872348026
650	0.04871697045
651	0.04871079485
652	0.04870494477
653	0.04869939127
654	0.04869489964
655	0.04867607557
656	0.04867322719
657	0.04866137666
658	0.04865610797
659	0.04865111411
660	0.04864637162
661	0.04864186656
662	0.04863758696
663	0.04862814771
664	0.04862023991
665	0.04861969836
666	0.04850509983
667	0.04849247711
668	0.04848550369
669	0.04844406842
670	0.04842342771
671	0.04840952135
672	0.04838643928
673	0.04837527433
674	0.04836470155
675	0.04835587082
676	0.04833822459
677	0.04830670243
678	0.04829896186
679	0.04828614836
680	0.04826676771
681	0.04824847155
682	0.04820679765
683	0.04818553314
684	0.04817584719
685	0.04805388621
686	0.04802927937
687	0.04800759376
688	0.04796478629
689	0.04794742948
690	0.04792243658
691	0.04790746998
692	0.04786430964
693	0.04784748252
694	0.04783336124
695	0.04774079923
696	0.04770837415
697	0.04768919072
698	0.04766978907
699	0.04764549574
700	0.04762461541
701	0.04759872417
702	0.04758617388
703	0.04757609493
704	0.04755570855
705	0.04751995932
706	0.0474808915
707	0.0474662141
708	0.04745140346
709	0.04743453937
710	0.04740749923
711	0.04738195309
712	0.04737470019
713	0.04736273526
714	0.04733454914
715	0.04730805237
716	0.04728719439
717	0.04725744499
718	0.04723723366
719	0.04722000461
720	0.04720895029
721	0.04718341093
722	0.04716062225
723	0.04710982623
724	0.04709297746
725	0.04706340263
726	0.04704801564
727	0.04700662144
728	0.04699071473
729	0.04697076511
730	0.04694776047
731	0.04691979132
732	0.04691279861
733	0.04690716567
734	0.046901475
735	0.04688885902
736	0.04687990062
737	0.04687643544
738	0.04687150575
739	0.04686709626
740	0.04684568882
741	0.04682131945
742	0.04680260372
743	0.04679154811
744	0.04677761759
745	0.04677076803
746	0.04676079779
747	0.04673861599
748	0.04672846351
749	0.04671143483
750	0.04671135348
751	0.04670168871
752	0.0467018051
753	0.0466972557
754	0.0466780105
755	0.04665554083
756	0.04661924572
757	0.04659879412
758	0.04657423565
759	0.04654187263
760	0.04652250578
761	0.04650962867
762	0.04648483691
